,name,address,sido,gungu
858,자양점,대전광역시 동구 자양동 190-36,대전광역시,동구
859,자유점,"강원도 원주시 자유시장길 7, 22-3(중앙동)",강원도,원주시
860,작전1점,"인천광역시 계양구 주부토로 468(작전동, 상가동1층6호)",인천광역시,계양구
861,작전2점,인천광역시 계양구 작전2동 853-26,인천광역시,계양구
862,작전3점,인천광역시 계양구 효성동 197-19,인천광역시,계양구
863,작전현대점,인천광역시 계양구 작전동 580-1 현대아파트상가 1층,인천광역시,계양구
864,잠실새마을점,"서울특별시 송파구 백제고분로7길 39, 1층 106호(잠실동,고려빌딩)",서울특별시,송파구
865,장계점,전라북도 장수군 장계면 한들로 81,전라북도,장수군
866,장기2점,경기도 김포시 김포한강1로 97번길 10-14 102호(장기동),경기도,김포시
867,장기월드점,"경기도 김포시 전원로 32, 116호(장기동, 월드상가)",경기도,김포시
868,장락고암점,충청북도 제천시 신죽하로 83-24(장락동),충청북도,제천시
869,장량점,경상북도 포항시북구 장량로87번길 6-15,경상북도,포항시
870,장림1점,부산광역시 사하구 장림동 641-180,부산광역시,사하구
871,장미점,서울특별시 송파구 신천동 7 장미 B-202,서울특별시,송파구
872,장성점,강원도 태백시 장성시장1길 3(장성동),강원도,태백시
873,장수점,경상북도 영주시 장수면 장수로 48,경상북도,영주시
874,장암주공점,"경기도 의정부시 회룡로 223, (신곡동,장암주공5단지 상가103)",경기도,의정부시
875,장양리점,강원도 원주시 소초면 장막1길 7,강원도,원주시
876,장위동점,서울특별시 성북구 장월로 90,서울특별시,성북구
877,장유2점,경상남도 김해시 대청동 291-1 ,경상남도,김해시
878,장유점,경상남도 김해시 무계동 278,경상남도,김해시
879,장평점,"경상남도 거제시 장평3로7길 58(장평동, 1층)",경상남도,거제시
880,장항점,충청남도 서천군 장항읍 장항로 125-1,충청남도,서천군
881,장현점,"경기도 남양주시 진접읍 봉현로36번길, 2",경기도,남양주시
882,장호원점,경기도 이천시 장호원읍 샘재로147번길 26,경기도,이천시
883,장흥관산점,전라남도 장흥군 관산읍 관산로 119-1,전라남도,장흥군
884,장흥점,전라남도 장흥군 장흥읍 동교3길 8,전라남도,장흥군
885,적성점,경기도 파주시 적성면 청송로 1020,경기도,파주시
886,전곡터미널점,경기도 연천군 전곡읍 온골로 56,경기도,연천군
887,전남금산점,전라남도 고흥군 금산면 대흥리 360-20,전라남도,고흥군
888,전대리점,"경기도 용인시처인구 포곡읍 전대로78번길, 1-3",경기도,용인시
889,전대점,"광주광역시 북구 서양로41번길 8, 1층(중흥동)",광주광역시,북구
890,전민점,"대전광역시 유성구 전민로10번길 49(전민동, 1층)",대전광역시,유성구
891,전북지사, ,,
892,전의점,세종특별자치시   전의면 운주산로 1205,세종특별자치시,
893,전하점,울산광역시 동구 전하동 618-8,울산광역시,동구
894,점동점,경기도 여주군 점동면 청안로 134,경기도,여주시
895,점촌점,경상북도 문경시 점촌동 127-26,경상북도,문경시
896,정남점,경기도 화성시 정남면 괘량리 1048-3,경기도,화성시
897,정릉4동점,서울특별시 성북구 정릉동 372-47,서울특별시,성북구
898,정릉점,서울특별시 성북구 돈암동 43-6,서울특별시,성북구
899,정림점,대전광역시 서구 정림동 666번지,대전광역시,서구
900,정산점,충청남도 청양군 정산면 서정리 168,충청남도,청양군
901,정선점,강원도 정선군 정선읍 정선로 1352,강원도,정선군
902,정자점(분당),"경기도 성남시분당구 황새울로116번 28, 1층(정자동)",경기도,성남시
903,정자점(수원),"경기도 수원시장안구 장안로 183, 연꽃마을 벽산아파트 상가동 105호",경기도,수원시
904,제물포점,인천광역시 남구 장천로112번길 10 1층,인천광역시,남구
905,제부도점,경기도 화성시 서신면 해안길 246-1,경기도,화성시
906,제주동문점,제주특별자치도 제주시 일도1동 1084-13,제주특별자치도,제주시
907,제주지사, ,,
908,제천역전점,충청북도 제천시 내토로 435-1,충청북도,제천시
909,조암점,경기도 화성시 우정읍 조암서로22번길 21,경기도,화성시
910,조양동점,강원도 속초시 동해대로 3998(조양동),강원도,속초시
911,조원점,경기도 수원시장안구 송정로187번길 49,경기도,수원시
912,조원주공점,경기도 수원시장안구 금당로39번길 34 주공APT2단지상가1/2 101,경기도,수원시
913,조천점,제주특별자치도 제주시 조천읍  조천리 2589,제주특별자치도,제주시
914,조치원2점,세종특별자치시   조치원읍 조치원로 52,세종특별자치시,
915,조치원3점,세종특별자치시   조치원읍 충현로 159 욱일@상가B07호,세종특별자치시,
916,종로낙원점,서울특별시 종로구 낙원동 49,서울특별시,종로구
917,주공1점,경기도 평택시 평택2로 108 (비전동),경기도,평택시
918,주덕점,충청북도 충주시 주덕읍 쌀전길 4,충청북도,충주시
919,주문진점,강원도 강릉시 주문진읍 주문로 117,강원도,강릉시
920,주안1점,인천광역시 남구 주안동 1523-5,인천광역시,남구
921,주안2동점,인천광역시 남구 주안2동 551-26,인천광역시,남구
922,주안점,"인천광역시 남구 석정로 399, 106호",인천광역시,남구
923,주원점,인천광역시 남구 주안동 1593-34,인천광역시,남구
924,주천점,강원도 영월군 주천로84번길 14,강원도,영월군
925,죽림점,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)",경상남도,통영시
926,죽변점,경상북도 울진군 죽변면 죽변리 427-1,경상북도,울진군
927,죽산점,경기도 안성시 죽산면 중서길 1,경기도,안성시
928,죽전점,경기도 용인시수지구 대지로 62 104(죽전동),경기도,용인시
929,죽정점,충청남도 보령시 죽정동 646-9,충청남도,보령시
930,중곡1점,"서울특별시 광진구 용마산로7길 20(중곡동, 1층)",서울특별시,광진구
931,중곡2점,서울특별시 광진구 중곡동 199-27,서울특별시,광진구
932,중동1점,경기도 부천시원미구 중동 805-2 중앙 103호,경기도,부천시
933,중동동성점,"경기도 부천시원미구 조마루로 233, 상가동1층121호(중동, 미리내마을)",경기도,부천시
934,중리점(대구),대구광역시 서구 국채보상로38길 57-1,대구광역시,서구
935,중리점(대전),대전광역시 대덕구 중리남로 20,대전광역시,대덕구
936,중마점,전라남도 광양시 중동 1681번지 태영@ 상가 106호,전라남도,광양시
937,중문점,제주특별자치도 서귀포시 중문동 천제연로185번길 1-3,제주특별자치도,서귀포시
938,중산점,경기도 고양시일산동구 탄중로 416 상가 109,경기도,고양시
939,중앙점(경주),경상북도 경주시 노동동 236-1,경상북도,경주시
940,중촌점,대전광역시 중구 목동 목중로39번길 21,대전광역시,중구
941,중탑점,경기도 성남시분당구 양현로 539. 매화근린상가1층 104,경기도,성남시
942,중화산동점,"전라북도 전주시완산구 따박골2길 3(중화산동2가, 1층)",전라북도,전주시
943,중흥리점,충청남도 당진군 송악면 송악로 685,충청남도,당진군
944,중흥설악점,경기도 부천시원미구 중동 1052 중흥주공상가 204,경기도,부천시
945,증산동점,서울특별시 은평구 증산동 159-14,서울특별시,은평구
946,지경리점,강원도 철원군 김화읍 청양로84,강원도,철원군
947,지곡점,충청남도 서산시 지곡면 무장리 920 오스카빌 103,충청남도,서산시
948,지리산온천점,전라남도 구례군 산동면 관산리 715-2번지,전라남도,구례군
949,지사분점점,경상북도 영주시 가흥동 530 시영상가 나동 102호,경상북도,영주시
950,지원점,광주광역시 동구 용산동 282-2번지,광주광역시,동구
951,지평점,경기도 양평군 지평면 지평의병로 96,경기도,양평군
952,직산부영점,충청남도 천안시서북구 직산읍 군수1길 10 부영아파트상가 107호,충청남도,천안시
953,직산점,충청남도 천안시서북구 직산읍 삼은리 76-177,충청남도,천안시
954,진달래점,서울특별시 강남구 역삼동 779-9,서울특별시,강남구
955,진도점,전라남도 진도군 진도읍 옥주길 22,전라남도,진도군
956,진량점,경상북도 경산시 진량읍 황제리 70-1 창신황제상가 203,경상북도,경산시
957,진보점,경상북도 청송군 진보면 진안리 384-4,경상북도,청송군
958,진부점,강원도 평창군 진부면 진부중앙로 70,강원도,평창군
959,진우점,강원도 원주시 현충로 282(태장동),강원도,원주시
960,진잠점,대전광역시 유성구 원내동 343-6,대전광역시,유성구
961,진주대곡점,경상남도 진주시 대곡면 광석리 315-1,경상남도,진주시
962,진천대곡점,대구광역시 달서구 상화로21길 49(진천동),대구광역시,달서구
963,진천점,"충청북도 진천군 진천읍 문화로 237-18, 101호",충청북도,진천군
964,진평점,경상북도 구미시 인동22길 20 1층,경상북도,구미시
965,진하점,울산광역시 울주군 서생면 깨목길 28,울산광역시,울주군
966,참이슬점,경기도 평택시 합정동 876-13,경기도,평택시
967,창녕점,경상남도 창녕군 창녕읍 명덕로 48,경상남도,창녕군
968,창동역점,서울특별시 도봉구 창동 135-14 1층 103,서울특별시,도봉구
969,창동점,서울특별시 도봉구 덕릉로59길 28 (창동),서울특별시,도봉구
970,창신동점,"서울특별시 종로구 지봉로5길 12, 1층(창신동)",서울특별시,종로구
971,창현점,경기도 남양주시 화도읍 탕헌로 749 신명상가 108호,경기도,남양주시
972,천리점,경기도 용인시처인구 이동면 백옥대로 623,경기도,용인시
973,천마점,경기도 남양주시 화도읍 멋갓로28번길 36,경기도,남양주시
974,천북점,충청남도 보령시 천북면 하궁길 2,충청남도,보령시
975,천안3점,충청남도 천안시동남구 봉명동 봉정로 18,충청남도,천안시
976,천안4점,충청남도 천안시동남구 오룡동 63-12,충청남도,천안시
977,천안7단지점,"충청남도 천안시서북구 쌍용11길 57 109(쌍용동, 주공아파트 7단지상가)",충청남도,천안시
978,천안백석점,충청남도 천안시서북구 백석5길 23-1(백석동),충청남도,천안시
979,천안신당점,충청남도 천안시서북구 신당동 271-9,충청남도,천안시
980,천안신방점,충청남도 천안시동남구 신방동 서부대로 257-8 대주피오레상가103 ,충청남도,천안시
981,천왕점,"서울특별시 구로구 천왕로 56, 상가동1층102호(천왕동,천왕이펜하우스3단지)",서울특별시,구로구
982,천천2점,경기도 수원시장안구 화서동 706 진흥@상가 105,경기도,수원시
983,천호점,"서울특별시 강동구 천중로18길 53, 1층 (천호동)",서울특별시,강동구
984,철산2점,경기도 광명시 철산2동 156-1 1층,경기도,광명시
985,철산3점,"경기도 광명시 도덕공원로 21-1. 비02호(철산동,힐타운상가)",경기도,광명시
986,청당점,"충청남도 천안시동남구 청수10길 12, 101",충청남도,천안시
987,청도점,경상북도 청도군 청도읍 청화로 202-2,경상북도,청도군
988,청라2점,인천광역시 서구 청라루비로 144번길 6-6,인천광역시,서구
989,청라점,충청남도 보령시 청라면 당안길1,충청남도,보령시
990,청량리점,"서울특별시 동대문구 왕산로 247, 1층(청량리동)",서울특별시,동대문구
991,청룡동점,서울특별시 관악구 청룡동 914-3,서울특별시,관악구
992,청룡점(천안),충청남도 천안시동남구   구성2길 1(구성동),충청남도,천안시
993,청림점,경상북도 포항시남구 청림동 588-2번지,경상북도,포항시
994,청북신도시점,경기도 평택시 청북면 옥길리 1165-7,경기도,평택시
995,청북점,경기도 평택시 청북읍 신포길56,경기도,평택시
996,청양점,충청남도 청양군 청양읍 읍내리 203-40,충청남도,청양군
997,청일점,강원도 횡성군 청일면 유동로 18,강원도,횡성군
998,청주용암점,충청북도 청주시상당구 무농정로3번길 36(용암동),충청북도,청주시
999,청천2점,인천광역시 부평구 청천2동 11-35,인천광역시,부평구
1000,청풍점,"충청북도 제천시 청풍면 청풍호로58번길, 10-16",충청북도,제천시
1001,초가점,경기도 포천시 소흘읍 검바위길 84,경기도,포천시
1002,초계점,경상남도 합천군 초계면 초계리 89-1,경상남도,합천군
1003,초원점,충청남도 아산시 좌부동 84 초원상가 103,충청남도,아산시
1004,초월점,경기도 광주시 초월읍 경춘대로 1043,경기도,광주시
1005,초읍점,부산광역시 부산진구 초읍동 271-4,부산광역시,부산진구
1006,초지1점,경기도 안산시단원구 초지동 734-5 한양타워 114호,경기도,안산시
1007,총신대점,서울특별시 동작구 사당5동 213-7,서울특별시,동작구
1008,추풍령점,충청북도 영동군 추풍령면 신안로 52-1,충청북도,영동군
1009,축산점,경상북도 영덕군 축산면 축산리 86-18,경상북도,영덕군
1010,춘천교대앞점,강원도 춘천시 공지로 111 ,강원도,춘천시
1011,춘천명동점,강원도 춘천시 금강로76번길 (조양동),강원도,춘천시
1012,춘천터미널점,강원도 춘천시 공지로 458(근화동),강원도,춘천시
1013,춘천팔호광장점,강원도 춘천시 효자로 154(효자동),강원도,춘천시
1014,춘천현대점,강원도 춘천시 삭주로 114(후평동),강원도,춘천시
1015,충남덕산점,충청남도 예산군 덕산면 읍내리 342-1,충청남도,예산군
1016,충청지사, ,,
1017,충효점,경상북도 경주시 충효중앙길 65(충효동),경상북도,경주시
1018,칠곡2점,대구광역시 북구 구암동 674-4,대구광역시,북구
1019,칠금점,"충청북도 충주시 금릉로 45, 109(칠금동, 현대아파트상가동)",충청북도,충주시
1020,칠보점,경기도 수원시권선구 호매실동 470-8 상가 102,경기도,수원시
1021,칠성점,"대구광역시 북구 칠성로15길  8, 1층",대구광역시,북구
1022,침산점,대구광역시 북구 침산동 1466-1,대구광역시,북구
1023,탄방점,대전광역시 서구 탄방동 804,대전광역시,서구
1024,탄현점,경기도 고양시일산서구 탄현로 74,경기도,고양시
1025,탕정점,충청남도 아산시 탕정면 탕정면로 230-11,충청남도,아산시
1026,태백점,강원도 태백시 먹거리길 69,강원도,태백시
1027,태백주공점,강원도 태백시 감천로 28(황지동),강원도,태백시
1028,태안점,충청남도 태안군 태안읍 시장2길 42,충청남도,태안군
1029,태장점,강원도 원주시 북원로 2696(태장동),강원도,원주시
1030,태전동점,경기도 광주시 태전동 676,경기도,광주시
1031,태전점,대구광역시 북구 태전동 162-30,대구광역시,북구
1032,"태평1,3동점","경기도 성남시수정구 남문로 14(태평동, 1층)",경기도,성남시
1033,"태평2,4동점","경기도 성남시수정구 남문로102번길 1(태평동, 1층)",경기도,성남시
1034,태평2점,대전광역시 중구 태평동 334-7,대전광역시,중구
1035,태평상가점,"인천광역시 계양구 계산4동 1085-2, 3 태평@상가 114",인천광역시,계양구
1036,테크노점(대구),대구광역시 달성군 유가면 봉리 608-1,대구광역시,달성군
1037,테크노점(아산),충청남도 아산시 둔포면 석곡리 1520 아산테크노빌딩 102,충청남도,아산시
1038,토곡점,부산광역시 연제구 연산동 410-2,부산광역시,연제구
1039,통영1점,경상남도 통영시 북신동 32-35,경상남도,통영시
1040,통영2점,경상남도 통영시 도천동 1021-1 영생상가나동 111호,경상남도,통영시
1041,퇴계동점,"강원도 춘천시 춘주로147번길 10-14, 22/3(퇴계동)",강원도,춘천시
1042,퇴계원점,경기도 남양주시 퇴계원면 경춘북로 520번길 4,경기도,남양주시
1043,퇴계주공점,강원도 춘천시 지석로 74-11 A13(퇴계동),강원도,춘천시
1044,퇴촌점,경기도 광주시 퇴촌면 광동로 97,경기도,광주시
1045,파동점,대구광역시 수성구 파동 199-22 1층,대구광역시,수성구
1046,파인힐(공단점),경기도 시흥시 마유로 226 120호,경기도,시흥시
1047,파장2점,경기도 수원시장안구 파장동 627-4,경기도,수원시
1048,파장점,경기도 수원시장안구 정자동 435-2,경기도,수원시
1049,판암2점,대전광역시 동구 판암동 234 6단지상가 101,대전광역시,동구
1050,평거점,경상남도 진주시 진양호로 187,경상남도,진주시
1051,평내점,경기도 남양주시 경춘로 1302,경기도,남양주시
1052,평리점,대구광역시 서구 평리동 618-1,대구광역시,서구
1053,평원점,강원도 원주시 평원로 67(평원동),강원도,원주시
1054,평창점(강원),강원도 평창군 평창읍 평창중앙로 84,강원도,평창군
1055,평촌3점,경기도 안양시동안구 관양동 1589-1 한가람상가 103호,경기도,안양시
1056,평촌5점,"경기도 안양시동안구 동안로 6.109(호계동,무궁화진흥아파트상가)",경기도,안양시
1057,평택1점,"경기도 평택시 중앙로 19(통복동, 2층)",경기도,평택시
1058,평택지산점,경기도 평택시 지산동 1130,경기도,평택시
1059,포남동점,강원도 강릉시 포남동 강릉대로527번길 15,강원도,강릉시
1060,포남로얄점,강원도 강릉시 경강로 2265(포남동),강원도,강릉시
1061,포도원점,경기도 안양시동안구 호계동 859-13,경기도,안양시
1062,포승점,경기도 평택시 포승읍 석정리 1257-13 1층 3,경기도,평택시
1063,포천점,경기도 포천시 중앙로 184,경기도,포천시
1064,포항오천점,"경상북도 포항시남구 오천읍 해병로337번길, 18-5",경상북도,포항시
1065,포항이동점,경상북도 포항시남구 대잠동 469-3,경상북도,포항시
1066,포항장성점,경상북도 포항시북구 성실로 24-1,경상북도,포항시
1067,포항터미널점,경상북도 포항시남구 중섬로 25(대잠동),경상북도,포항시
1068,포항학산점,경상북도 포항시북구 우현동 134-7 우현상가101호,경상북도,포항시
1069,표선점,제주특별자치도 서귀포시 표선면 표선리 839-7,제주특별자치도,서귀포시
1070,풍기점,경상북도 영주시 풍기읍 풍기로 49-1,경상북도,영주시
1071,풍납점,서울특별시 송파구 풍성로 24(풍납동),서울특별시,송파구
1072,풍무2점,"경기도 김포시 풍무로 51, 101(풍무동)",경기도,김포시
1073,하남신도시점,경기도 하남시 신장2동 528 현대A 116-115,경기도,하남시
1074,하당동아점,전라남도 목포시 신흥로45번길 2 상가112호,전라남도,목포시
1075,하당부영점,전라남도 목포시 삼향천로91번길 26(옥암동),전라남도,목포시
1076,하대원점,"경기도 성남시중원구 마지로155번길 25-7(하대원동,1층)",경기도,성남시
1077,하동점,경상남도 하동군 하동읍 읍내리 1283-2,경상남도,하동군
1078,하북점,경기도 평택시 진위면 하북4길 3,경기도,평택시
1079,하성점,경기도 김포시 하성면 애기봉로806번길 67,경기도,김포시
1080,하소동점,충청북도 제천시 용두대로21길 9(하소동),충청북도,제천시
1081,하안1점,"경기도 광명시 안현로 19(하안동, 단지상가 111호)",경기도,광명시
1082,하안5점,경기도 광명시 하안1동 702-2 5단지 일반상가 109,경기도,광명시
1083,하안7점,경기도 광명시 하안3동 295-1 주공7단지 종합상가 106,경기도,광명시
1084,하안9점,경기도 광명시 하안동 13-2 9단지 종합상가 101,경기도,광명시
1085,학다리점,강원도 홍천군 홍천읍 꽃매로 120,강원도,홍천군
1086,학성점,강원도 원주시 천사로 164(일산동),강원도,원주시
1087,학익점,인천광역시 남구 한나루로 424  1층,인천광역시,남구
1088,학장점,부산광역시 사상구 학감대로 129,부산광역시,사상구
1089,학하.한밭대점,대전광역시 유성구 학하남로19번길 16(계산동),대전광역시,유성구
1090,한대역점,"경기도 안산시상록구 사동 1186-8, 101호",경기도,안산시
1091,한림점,제주특별자치도 제주시 한림읍 한림중앙로 3-1,제주특별자치도,제주시
1092,한솔점,경기도 성남시분당구 정자동 112 한솔주공5단지101호,경기도,성남시
1093,한신점,인천광역시 서구 서곶로 12 한신종합상가 208호,인천광역시,서구
1094,한아름점,경기도 부천시원미구 상동 393,경기도,부천시
1095,한주점,경기도 의정부시 평화로322번길 18(호원동),경기도,의정부시
1096,함덕점,제주특별자치도 제주시 초천읍 평사길 4-3,제주특별자치도,제주시
1097,함백점,강원도 정선군 신동읍 함백로 319,강원도,정선군
1098,함양점,경상남도 함양군 함양읍 용평리 702-12,경상남도,함양군
1099,함창점,경상북도 상주시 함창읍 구향리 115-8,경상북도,상주시
1100,함평점,전라남도 함평군 함평읍 광남길 83,전라남도,함평군
1101,합덕점,충청남도 당진군 합덕읍 합덕시장로 176,충청남도,당진군
1102,합정동점,서울특별시 마포구 포은로 52(합정동),서울특별시,마포구
1103,합정점,경기도 평택시 합정동 773-1,경기도,평택시
1104,합포점,경상남도 창원시마산합포구 장군동4가 24-6,경상남도,창원시
1105,해남점,전라남도 해남군 해남읍 중앙1로 98,전라남도,해남군
1106,해미점,충청남도 서산시 해미면 남문5로 4,충청남도,서산시
1107,해방촌점,서울특별시 용산구 용산동2가 1-46,서울특별시,용산구
1108,해운대점,부산광역시 해운대구 우동 541-5 해운대비치오피스텔 101,부산광역시,해운대구
1109,해운대좌동주공2,부산광역시 해운대구 좌동순환로 118 주공2단지 분산상가 나-105,부산광역시,해운대구
1110,행당동점,"서울특별시 성동구 행당로 119 (행당동,1층)",서울특별시,성동구
1111,행복점,충청남도 천안시동남구 봉명동 372,충청남도,천안시
1112,향남점,경기도 화성시 향남읍 행정리 445-6,경기도,화성시
1113,현대점(수원),경기도 수원시권선구 권선동 983-8,경기도,수원시
1114,호계2동점,"경기도 안양시동안구 귀인로110번길 22, 1층(호계동)",경기도,안양시
1115,호계매곡점,울산광역시 북구 호계동 255-9,울산광역시,북구
1116,호성점,전라북도 전주시덕진구 호성동 2길 9,전라북도,전주시
1117,호원점,경기도 의정부시 신흥로 119번길 54,경기도,의정부시
1118,홍도점,대전광역시 동구 홍도동 72-32,대전광역시,동구
1119,홍성2점,충청남도 홍성군 홍성읍 조양로 190,충청남도,홍성군
1120,홍성주공점,충청남도 홍성군 홍성읍 문화로72번길 92,충청남도,홍성군
1121,홍은1점,서울특별시 서대문구 홍은2동 9-56 1층,서울특별시,서대문구
1122,홍은동점,서울특별시 서대문구 홍은동 427-4,서울특별시,서대문구
1123,홍익대점,"서울특별시 마포구 독막로22길 21(창전동, 1층)",서울특별시,마포구
1124,홍익점,"경기도 안성시 금광면 종합운동장로 132, 홍익아파트상가 107",경기도,안성시
1125,홍제동점,서울특별시 서대문구 세무서2길 24. 1층(홍제동),서울특별시,서대문구
1126,화개점,경상남도 하동군 화개면 탑리 663-13,경상남도,하동군
1127,화곡1점,"서울특별시 강서구 월정로28길 24(화곡동, 1층)",서울특별시,강서구
1128,화명점,부산광역시 북구 화명동 1417-6,부산광역시,북구
1129,화봉.연암점,울산광역시 북구 송내1길 18(화봉동),울산광역시,북구
1130,화서점,경기도 수원시장안구 화서동 71-27,경기도,수원시
1131,화성시청점,경기도 화성시 남양읍 역골로 3-20 ,경기도,화성시
1132,화순점,전라남도 화순군 화순읍 광덕로 142,전라남도,화순군
1133,화양동점,"서울특별시 광진구 능동로13길 70(화양동, 1층)",서울특별시,광진구
1134,화원점,"대구광역시 달성군 화원읍 화원로2길, 27",대구광역시,달성군
1135,화정점,광주광역시 서구 화정동 766-1,광주광역시,서구
1136,환호점,경상북도 포항시북구 삼호로 458,경상북도,포항시
1137,황간점,충청북도 영동군 황간면 남성리 558-1,충청북도,영동군
1138,황성점,경상북도 경주시 용담로92번길 43-4,경상북도,경주시
1139,황제점,대구광역시 서구 내당동 69-26,대구광역시,서구
1140,회원교방점,경상남도 창원시마산회원구 회원남로 39-1,경상남도,창원시
1141,횡성점,강원도 횡성군 횡성읍 태기로 33,강원도,횡성군
1142,횡성중앙점,"강원도 횡성군 횡성읍 문정로19번길, 13-3",강원도,횡성군
1143,효가리점,"강원도 동해시 청운로 71(쇄운동, 104)",강원도,동해시
1144,효돈점,제주특별자치도 서귀포시 하효동 142-1,제주특별자치도,서귀포시
1145,효성1점,인천광역시 계양구 효성2동 273-91 층,인천광역시,계양구
1146,효성2점,인천광역시 계양구 효성1동 31-4,인천광역시,계양구
1147,효성점,인천광역시 남동구 백범로247번길 93-26,인천광역시,남동구
1148,효자점(포항),경상북도 포항시남구 효자동 119-1,경상북도,포항시
1149,후곡점,경기도 고양시일산서구 강선로 142 태영상가 107,경기도,고양시
1150,후평2동점,강원도 춘천시 백령로 225(후평동),강원도,춘천시
1151,후포점,경상북도 울진군 후포면 후포리 623-130,경상북도,울진군
1152,훼미리점,"서울특별시 송파구 중대로 24(문정동, 훼미리상가125호)",서울특별시,송파구
1153,휴천점,경상북도 영주시 휴천2동 303-21,경상북도,영주시
1154,흑석동점,서울특별시 동작구 흑석동 96-3,서울특별시,동작구
1155,흥업점,강원도 원주시 흥업면 남원로 82,강원도,원주시
1156,흰돌점,경기도 고양시일산동구 일산로 11  ,경기도,고양시
1157,CNTTEST,00 18 신사동 주소,00,18
